Time (s),ESC signal (µs),Servo 1 (µs),Servo 2 (µs),Servo 3 (µs),AccX (g),AccY (g),AccZ (g),Torque (N·m),Thrust (N),Voltage (V),Current (A),Motor Electrical Speed (RPM),Motor Optical Speed (RPM),Electrical Power (W),Mechanical Power (W),Motor Efficiency (%),Propeller Mech. Efficiency (N/W),Overall Efficiency (N/W),Vibration (g),App message,
35.99420150000001,1888.8860312499996,,,,-0.058203125,0.0126953125,-1.00439453125,0.10295044067880828,9.974603006761367,15.331610059738159,29.775082397460938,30101,30103,456.49879421405666,324.54547947538947,71.09467239038143,0.030735880498253643,0.02185081858492998,2.53330078125,,
36.45558750000001,1877.3591437499995,,,,-0.05400390625,0.08515625,-0.993359375,0.10145797700718821,9.75366923795763,15.353364181518554,28.797175884246826,29599,29805,442.1319026221133,316.6667461583062,71.62451340251225,0.03080177803373913,0.022061429904092694,2.357421875,,
36.9281545,1865.5534437499998,,,,-0.16494140625,-0.12236328125,-1.073828125,0.09755753924522492,9.529643487544684,15.3836106300354,27.627030181884766,29508,29508,424.9985896869439,301.4686609760986,70.93101190228488,0.031619797670404313,0.022425280760464916,2.19677734375,,
37.4163795,1853.3550687500003,,,,-0.19150390625,0.12138671875,-1.021875,0.09330411676226916,9.185196259937374,15.416162157058716,26.416462326049803,29212,29215,407.23724505829875,285.45898692031983,70.09907296544174,0.032178637451951375,0.02255645855350745,2.10439453125,,
37.8874925,1841.55975,,,,0.08154296875,-0.23193359375,-0.9796875,0.08965190165327551,8.891745612004922,15.44807963371277,25.32488441467285,28903,28901,391.2177258921536,271.34651801553105,69.35794340850869,0.032775308737426435,0.022729309871694654,2.00087890625,,
38.35507950000001,1829.8766124999995,,,,-0.0896484375,-0.04580078125,-1.0119140625,0.08631271057275473,8.57408076037514,15.483907747268677,24.219667053222658,28611,28610,375.0068969911499,258.6013415318501,68.97761914561961,0.03315746685675841,0.022869470005369874,1.710546875,,
38.8348355,1817.89440625,,,,-0.09326171875,0.00126953125,-0.9841796875,0.08379121427308074,8.244740560488703,15.518131542205811,23.118192863464355,28054,28253,358.74838301136333,247.91829524734948,69.11104204157752,0.03325787301602447,0.02298386324975202,1.38076171875,,
39.3103775,1805.9900499999997,,,,-0.06787109375,0.0873046875,-0.9552734375,0.0827899145048531,8.000682634259707,15.550980472564698,22.10166988372803,27912,27912,343.698664901535,241.99414025231664,70.42012247497141,0.03306632948531828,0.023282197898660192,1.15537109375,,
39.78132375,1794.228025,,,,-0.080078125,0.10234375,-1.01767578125,0.08006746917979532,7.781920095835309,15.581103229522705,21.21248655319214,27552,27548,330.503537378126,231.00871311290385,69.9124595672402,0.033708172843104546,0.023556699782215258,0.9611328125,,
40.2554255,1782.365825,,,,-0.07568359375,-0.01708984375,-1.03154296875,0.07523234311634283,7.542592350075586,15.619229507446288,20.064762687683107,27137,27141,313.39380219914267,213.83209868047612,68.2323072637288,0.035275449199490834,0.024068796803733705,0.780078125,,
40.73174375000001,1770.45988125,,,,-0.0734375,0.033984375,-0.99814453125,0.07313477824473087,7.317637373987665,15.650237894058227,19.1590313911438,26774,26774,299.83510056679415,205.06739344933604,68.42086991102649,0.03570097549008273,0.024417966097735243,0.7333984375,,
41.20477275000001,1758.6355875000002,,,,-0.0072265625,0.01875,-0.99013671875,0.07010923804944338,7.058169804803675,15.684463453292846,18.27906141281128,26360,26353,286.6932937440961,193.48939398959075,67.50423568285585,0.036483563471217575,0.024624015719926885,0.85390625,,
41.67419350000001,1746.8993624999996,,,,-0.08017578125,-0.04482421875,-0.97822265625,0.06687424585476667,6.822967950649998,15.72059497833252,17.266089916229248,25931,25927,271.43049794240403,181.5794218908756,66.90644608615516,0.037581345040994155,0.025140680008238988,0.97685546875,,
42.15213625,1734.9590437499999,,,,-0.2728515625,-0.02861328125,-1.0837890625,0.06395314367444119,6.517667480591126,15.751392459869384,16.434756374359132,25481,25486,258.8677629409343,170.6949987733846,65.95604074590082,0.03818716743801959,0.025184609918332677,1.20439453125,,
42.62737800000001,1723.0692874999997,,,,-0.0697265625,0.0431640625,-0.99873046875,0.06073157905055815,6.216773348113254,15.78623652458191,15.549416255950927,25026,25020,245.4643255887892,159.1386334105353,64.83001562585312,0.03907699647447247,0.025328504542785246,1.33427734375,,
43.09527899999999,1711.36858125,,,,-0.07509765625,0.103125,-1.02373046875,0.05768003955966853,5.9396012091601165,15.817612266540527,14.734306716918946,24538,24536,233.05855656132584,148.21902267424926,63.60366172447543,0.04008440406811701,0.025490976101025305,1.2,,
43.57080500000001,1699.4892937500001,,,,-0.6794921875,0.06923828125,-0.9119140625,0.05489032729952851,5.664681347852961,15.84828314781189,13.88654441833496,24026,24027,220.07319047103732,138.1183045563351,62.79654506996444,0.041027597693198685,0.02575690662567743,1.27587890625,,
44.044585500000004,1687.6421687499994,,,,-0.09599609375,-0.0251953125,-0.97275390625,0.052491726505582356,5.42135399633579,15.884930562973022,13.080136156082153,23579,23577,207.7734448722625,129.6088449396669,62.40694323839806,0.04183526103613768,0.02610349175921975,1.17509765625,,
44.5184485,1675.7939687499997,,,,-0.07294921875,0.0197265625,-0.99638671875,0.050146452707046506,5.158530436113937,15.920400619506836,12.252095603942871,23146,23147,195.05476663918574,121.56374558717489,62.348445156202686,0.042442917174906385,0.0264563443771734,0.91767578125,,
44.991167,1663.9737687499996,,,,0.0142578125,-0.01455078125,-0.9896484375,0.04487876761480291,4.755263352059111,15.975829219818115,10.714742946624757,22303,22307,171.17335296536754,104.86747011201244,61.27212521470748,0.04537837266337442,0.02778895839804022,0.79169921875,,
45.45769225000001,1652.3005749999998,,,,-0.00068359375,0.11396484375,-1.0130859375,0.04258786942782703,4.517177784092908,16.00265293121338,10.048402214050293,21653,21803,160.7998368410103,97.24691156367417,60.47915073136227,0.04645954938809156,0.028095157139093666,0.7544921875,,
